Country,Year,Disease_Category,Disease_Name,Prevalence_Rate,Incidence_Rate,Mortality_Rate,Age_Group,Gender,Population_Affected,Healthcare_Access,Doctors_Per_1000,Hospital_Beds_Per_1000,Treatment_Type,Avg_Treatment_Cost_USD,Availability_of_Vaccines_Treatment,Recovery_Rate,DALYs,Improvement_in_5_Years,Per_Capita_Income_USD,Education_Index,Urbanization_Rate
Canada,2016,Cardiovascular,Heart Disease,14.571159970415652,0.6865596787573026,5.153536006948889,51-65,Male,308419,87.71463301350431,9.957682171092427,9.765649703516324,Vaccination,47691.81949389868,No,71.58325725411378,7219.639079693201,-2.6214239219281907,39505.05178394378,0.8170257809469752,94.26991401894304
Australia,2023,Infectious,Malaria,10.935910561592687,9.580283274050093,0.12354303318041449,65+,Other,137035,63.910962074769714,7.0146767109438715,11.608141907317725,Therapy,6573.296439835887,No,80.0053309726572,1797.8991467563753,3.5689726666448554,38766.273720884696,0.8397718587586913,45.09325684086974
Russia,2016,Respiratory,Tuberculosis,5.309835368887342,1.563062921435346,2.100464129355778,19-35,Male,647944,79.75330825305161,1.6647634752171685,2.4455473293576784,Combined,34341.04325221398,Yes,86.91860629614756,4875.58711006684,8.092302224855695,68199.09886209547,0.7554781324600683,63.57973135044551
Russia,2014,Cardiovascular,Stroke,1.4833917893062458,7.481122722179975,2.301825619600872,51-65,Other,572485,69.37306097291437,8.211661339004769,7.721746212039526,Surgery,21285.480421604632,Yes,86.3627152781691,5647.744711579262,0.020188500309000545,37768.21557141675,0.588658950356884,43.707291546309506
Australia,2013,Chronic,Diabetes,7.800328860890297,6.397751651238496,0.8385947920700033,19-35,Other,154752,60.10113719404282,7.753620633897299,6.906602853842782,Therapy,41871.358194849454,No,81.71251546360138,9456.16269960466,18.316855786157433,78380.70088047363,0.32650961205140305,90.74847462529391
South Korea,2023,Chronic,Cancer,3.2803734317580306,1.9565276746709528,2.309590605520116,65+,Other,191988,69.21533977454811,4.610802300548346,2.5901829963554066,Medication,38682.7889335492,Yes,73.1226853626807,874.7577055989242,9.660469504189223,28322.252842386544,0.8622645068883843,46.00551523670643
UK,2019,Respiratory,Bronchitis,8.092800233885532,1.7902475535191915,2.6368640611592995,36-50,Male,222094,88.00830864679426,2.113203320234326,5.7780290276933055,Vaccination,7274.044384782151,Yes,78.22783429464451,9311.507222684098,17.126618873760208,56961.56050012062,0.6607964776228854,83.25789891984765
Russia,2010,Infectious,Hepatitis,12.546899077265499,8.716243177676452,7.753251712588727,19-35,Other,360118,56.61443916208289,5.477004084239017,8.49250096223441,Medication,23444.05553164916,Yes,85.7526547994834,2161.4409375202804,-1.279530408811234,61920.219154531165,0.6207425998516186,79.36614774243617
France,2019,Chronic,Arthritis,9.275309026310643,4.254979742646012,5.381958806430617,19-35,Male,677606,64.86517310317568,7.869870241372515,10.098171267553997,Surgery,1473.8608581012832,No,91.68991130535024,8425.269019933641,-1.4126377981795653,52280.29756721853,0.44369139076904257,42.47730786641231
UK,2019,Chronic,Diabetes,9.543447451220533,6.580307490323971,3.4654401273891198,65+,Female,850317,51.95241378248298,1.6841327748911432,5.044521395871804,Vaccination,21533.22335179678,Yes,56.237898305458145,995.9030163589837,16.168817552070003,32528.58204736222,0.710541709164686,79.66977682860075
France,2016,Neurological,Alzheimer's,8.161351307035892,5.090302938181065,7.905630239494523,36-50,Female,387205,60.720148985333445,2.4709729044265707,7.668194280530343,Vaccination,35040.76953076272,Yes,63.619971626395476,9888.153535096377,9.199533864217345,24306.144017335188,0.8968385721448915,93.31205877673959
Japan,2010,Cardiovascular,Hypertension,13.916257926207996,7.300799819051999,1.3105353298534286,51-65,Female,921845,92.22147283358623,6.570335597890163,11.277112564684424,Vaccination,11684.595077707641,Yes,69.48214319622656,8095.564253599455,18.4646698817772,50321.1621905264,0.4980174744800462,68.65538011694969
USA,2010,Infectious,Influenza,13.98534999786699,4.844499512889372,3.8608044320508283,0-18,Other,376601,86.35762821576364,6.0359026394407085,6.911468474039829,Medication,40520.66698922245,Yes,82.60941487082599,723.2158835448002,-1.3275786913061731,54397.338995733044,0.779748017933731,55.92261493605075
Brazil,2014,Cardiovascular,Heart Disease,7.739575695995927,2.9450611610301274,5.21179143568749,65+,Male,795179,62.04330227185042,9.145789084836876,14.170823632592604,Combined,2752.924827070937,No,69.38789931971029,2219.6993299769533,-4.349550509478424,24321.663977349803,0.4746737642750711,69.97349908952022
China,2022,Infectious,Influenza,4.655816358438216,3.6974953728653146,0.5390870124242084,0-18,Other,468200,47.811280459676325,8.333129660543843,1.4298862357486146,Medication,1824.8614717933337,No,61.70536732507432,5530.595431865779,17.914013727137963,30236.68285734224,0.5926386426623166,46.65547431676103
Russia,2018,Chronic,Cancer,6.947846387603714,8.604869175058392,5.764290978856638,36-50,Male,732836,64.77823141008369,9.269467871000554,4.643181618839105,Combined,1469.8821482618803,Yes,51.624006009135364,5283.36291028967,12.47092763119715,69654.72399717337,0.42797173447603987,92.5779208812984
Brazil,2015,Neurological,Multiple Sclerosis,2.8797128917146737,4.733543459934998,0.8889520880837202,36-50,Female,626154,85.53162193146855,5.193629231127991,2.867477320461396,Therapy,14073.340890853144,No,91.2828891199454,6329.765109265143,15.179201208749308,65788.44033654447,0.6076708223514793,60.09322599130846
Brazil,2012,Cardiovascular,Stroke,9.581530298239532,2.2131483892216317,1.2082302379374479,19-35,Female,344276,42.58425882051499,8.090207203174307,8.57806941082804,Vaccination,23408.57985168469,Yes,70.52775438313496,4688.716103868011,2.400350339978753,18783.5598858043,0.5755804592522991,65.13515144366485
Brazil,2022,Chronic,Arthritis,7.551375803155275,9.352593341964807,1.3615471484504642,0-18,Female,64409,83.97510018116583,1.4384508398830538,3.4832291115714367,Medication,5461.605912265265,No,66.1322209468665,7368.226627382775,-4.923339512922177,75001.68757997824,0.3233495858022277,62.076706905432346
South Korea,2012,Infectious,Hepatitis,1.6391771194178706,7.986344519333932,7.438229630578591,0-18,Other,686987,80.1146859177291,3.650426348526525,11.38576596943646,Surgery,49837.5053850562,No,76.01048483522156,3550.0074770888414,7.071996238726568,52102.46348989435,0.5290833378588417,41.53191337086634
UK,2016,Cardiovascular,Heart Disease,3.0449519386822685,0.6510948459563713,5.497560806591525,36-50,Other,346731,43.81428760678308,6.798452004402419,13.856900260272589,Surgery,49978.09796685691,Yes,56.023069547953185,1846.22968416539,19.75023539461726,42256.60862961739,0.3376334489443494,41.889438216551454
France,2015,Cardiovascular,Heart Disease,7.246516147372949,9.989535323607127,5.277877258714522,0-18,Male,220306,77.502777069159,7.873154837360879,3.9007951784428676,Combined,26038.13807066689,Yes,69.47055954676067,434.41690169809067,17.688435426696326,20064.841029180272,0.5703753960211744,70.93043576881809
India,2018,Chronic,Cancer,13.325075961710988,6.9797742947570125,4.488398622073437,51-65,Male,72949,57.620694971174245,6.134431602007987,13.694683507018253,Combined,28443.67578300225,Yes,86.83750116197893,3315.179566645622,-3.199430373897681,59764.637979284504,0.8881027805266688,67.62784769186769
Japan,2015,Cardiovascular,Hypertension,8.539221737403352,1.6866393305018108,2.4131673896913126,36-50,Female,872000,50.45983389972639,5.326621440914533,9.844573178318846,Vaccination,46347.73814583086,Yes,86.06975500831317,4326.100442845456,-0.3054085006617866,74059.63389003364,0.4757861460728057,94.25725476598706
Germany,2014,Neurological,Parkinson's,10.254871503106214,2.447960044856105,5.005028666334876,19-35,Other,334414,62.70803512628663,3.099393524562867,3.7463890566668896,Combined,38512.65968721718,Yes,87.82292180168972,6624.78027654294,2.780697427970293,9871.129498674927,0.6093838301538776,54.47793343037243
Brazil,2019,Neurological,Parkinson's,5.151525391184254,6.955210264291314,3.3401827871202547,19-35,Other,304740,52.11787788002999,2.5676808357573067,11.311636698299735,Surgery,8480.58915259363,No,72.90343751300922,8083.917827617987,15.760011381909596,44055.84992210423,0.3781178016216231,60.26627120138161
Italy,2016,Chronic,Cancer,8.614029756359091,7.819634447263308,1.2487875857316577,19-35,Male,31786,88.64879682398985,8.879341406181922,2.2722314623467708,Medication,39645.196859584896,Yes,68.07677248763983,2476.6217358786434,15.61786079365017,70784.90378193447,0.3923835767032049,94.33242368433235
UK,2010,Infectious,Hepatitis,6.765959357307204,2.466455837183081,5.547818593589091,0-18,Male,519918,83.77802984338648,2.2799099175667226,10.690075154207594,Medication,11623.922621343658,Yes,90.74058442922131,4982.705485266248,-0.37488742915363193,76439.21742816076,0.5132816778648146,42.633547137392995
Russia,2021,Chronic,Arthritis,9.921035698085094,2.6439916536027814,1.1236991266463896,36-50,Other,123887,97.86442407385475,4.917583336911054,13.057658504838917,Combined,21569.366553895532,No,58.491260856501526,2413.9653352302216,8.327001928618513,10410.48180709106,0.593842488396912,75.34492878091545
Canada,2016,Neurological,Multiple Sclerosis,0.8535759345772546,3.1404948792334024,1.6062817900672688,19-35,Other,608787,71.51041593898054,8.996331342591414,14.305264281324131,Combined,26672.161453416837,Yes,85.53175122712541,9516.536952425684,7.544871646937015,64329.11224187093,0.7208453761674963,45.590512280867465
Russia,2012,Respiratory,Bronchitis,7.450173221960491,6.020381811882704,6.559824563596087,36-50,Male,24999,45.263143484751346,2.329408199035975,1.7634356431407605,Surgery,35878.26502102624,No,93.5094173813299,6510.7128926032165,5.357012394948658,26105.467980061974,0.5740156196640634,92.05193084679377
China,2023,Respiratory,Tuberculosis,4.510290114645107,1.8009801651826418,5.314925059388717,0-18,Other,672878,61.69834867707323,2.147915966490089,1.867098234881662,Therapy,7592.499856340002,No,64.02146163641157,6811.233767088432,8.398011397549297,45612.826519674825,0.3146312367693035,55.84484480971303
Germany,2018,Cardiovascular,Stroke,4.9601574130408475,1.1320076689592975,5.084830118287774,51-65,Other,684767,89.47958588638203,7.232581648510667,14.025668436668461,Medication,3900.8757539261906,Yes,59.691975688626414,5359.119078633546,2.319721600644807,63779.9363127865,0.46257531998785617,84.77537032535986
India,2015,Cardiovascular,Stroke,14.417669730215115,6.820754481946584,3.4038019963075206,51-65,Female,851735,63.41492943901321,3.9841777484508905,12.054296010863148,Combined,43319.55416004821,Yes,75.11370563048357,2890.1147127545014,8.288729316462739,45885.08920076353,0.31486397849586545,90.11910948542152
Italy,2018,Respiratory,Pneumonia,2.8221527093996035,7.813069603952384,3.2306160940910322,51-65,Other,292645,66.88483249682848,4.921354665456356,11.839740333830003,Vaccination,41356.94531522371,Yes,60.60314341385448,2084.255821298469,12.140204576890586,13254.493428346157,0.8507650399661102,86.5858751528245
Russia,2022,Neurological,Multiple Sclerosis,4.737554263421094,5.059201103723404,5.553074612564669,0-18,Other,103424,64.30628090269337,6.630341183332817,11.396704210272677,Combined,26210.940561659685,No,92.66765739194217,6600.790589421607,-3.437418066641491,49290.114610414064,0.31742105433351564,70.62961218958361
India,2014,Cardiovascular,Heart Disease,7.697399378389989,3.7019438316570152,5.946043755011461,19-35,Other,298424,53.887342714034695,4.410782445450966,11.042614622855819,Combined,33151.953811723586,Yes,61.976428149368445,9224.901131400567,19.182647496892518,13835.818230399378,0.32975423706985607,93.53791162577546
Germany,2016,Chronic,Cancer,12.959101527429393,4.377222863912116,4.130684298678053,0-18,Male,449473,44.318517467783835,8.198572928493945,9.585120296275704,Medication,35993.13584598655,No,65.3843301517246,2207.6476005254785,-0.8674100258301936,31058.282932718917,0.478965298366416,77.21330262780705
Brazil,2022,Chronic,Cancer,6.308384239774919,3.945237555332324,7.7572270303533575,36-50,Female,292189,50.653059110155546,9.72086200456612,12.378360623380596,Combined,23878.914717588643,Yes,93.5325575379695,5760.466910297124,4.007466580492768,46867.3239542906,0.679397290719592,83.2380373743103
Italy,2023,Neurological,Alzheimer's,11.183592685233748,9.603850591552986,7.650026515459088,51-65,Male,486571,61.47264158555207,9.397547184274144,1.4784136109069943,Vaccination,12935.801230492367,Yes,60.07545937849528,5340.317220790273,6.765684062806404,79356.12326889597,0.5147741027079005,53.4266585274075
India,2013,Cardiovascular,Stroke,12.859974063400555,7.704090061669488,3.3581929711007934,36-50,Female,25432,54.480823662335986,5.909068043559694,11.364229519676583,Vaccination,24121.481119506767,No,93.35441726746654,6452.365654656332,-3.9753889867844237,59519.77366711234,0.33693952524658327,63.01052503236581
China,2016,Chronic,Arthritis,4.719243701745549,2.160063427016092,6.582915808836914,0-18,Female,974201,73.7913767994404,4.193348737556678,9.160844998960368,Vaccination,47544.81974971604,No,60.28034501044513,5919.12043821918,8.709045889564267,27747.70203411248,0.8017507242888167,72.90027801625497
France,2022,Cardiovascular,Stroke,5.9519777347267775,3.903472605334403,4.391815948627481,65+,Other,289889,76.22043399380388,4.903590767176979,13.704427284574912,Surgery,41907.84242677054,No,94.67847741075704,2800.6666066489342,16.74934417414037,70741.42671062556,0.7201323044038817,48.01966394055353
USA,2010,Cardiovascular,Hypertension,5.412687732956508,5.485721684494787,4.142871511701678,65+,Female,947947,73.63389841538938,3.971408092940131,14.10923377079749,Vaccination,23330.82021266597,Yes,65.56445325171124,6945.27274801684,17.52545407368608,21961.029813107678,0.5378232271658735,93.115070048461
France,2016,Chronic,Cancer,12.509551548407025,6.168560034430516,0.5342160848913495,0-18,Female,383864,45.01022311831542,4.975517880142032,4.378627116138649,Medication,11356.393765299892,No,62.06549498194012,2799.3321514694303,3.154790689731808,33799.38597532736,0.7061441922252085,46.03391769945933
Germany,2017,Respiratory,Tuberculosis,0.7607682431086572,4.735020570684794,4.63440021269965,19-35,Other,259606,79.34475887802127,1.116756920854423,12.052441193357915,Therapy,44491.759952379965,Yes,73.38229877968516,6564.637429716281,8.969915216899858,53526.598672318425,0.4647521550281941,80.30731800888726
UK,2014,Chronic,Cancer,4.695474223547332,8.120253686618396,7.214565651449,36-50,Other,963421,62.69018959621714,1.4969294641092163,14.397982182179556,Combined,31948.23042015309,Yes,68.0919516628262,3069.340195653848,14.419935790242885,35792.10715871624,0.6167206823810354,43.19098434534033
USA,2011,Neurological,Parkinson's,10.223187508167435,7.6992995926364935,6.263057408641227,0-18,Female,952504,91.81136785822835,7.942033332125294,4.733093234287287,Combined,20296.52382588161,No,59.88573466487395,915.985163086763,1.3211427971545113,59718.27391224005,0.8283049956872108,45.64521551916349
Japan,2014,Infectious,Malaria,8.525108143523605,5.10106339441885,6.311905443124171,0-18,Male,962836,71.01124777014411,4.013317509889302,12.915186403100778,Combined,5671.711297346554,Yes,66.57933610637801,1359.510721089033,8.211812702710684,53795.54244579922,0.36460864140070093,74.28334165133543
China,2015,Chronic,Cancer,6.600711453476045,8.558850929139131,1.36343940475308,65+,Female,358976,44.98636546261203,8.149655945967346,9.211415201457992,Vaccination,37613.00550397805,Yes,84.9482378178709,8357.552849633777,4.1680399916212,55046.33649335338,0.8081361858542015,64.88655091699104
Japan,2021,Cardiovascular,Stroke,8.145228585598627,7.53578635137962,2.9317506323551528,51-65,Male,763809,40.54386728053288,5.319498294584338,6.529932601257904,Vaccination,15916.921389372703,Yes,90.7631312664397,1301.4170850763048,4.454373992024806,36519.78100763196,0.773129020018103,40.20041552729577
South Korea,2011,Cardiovascular,Hypertension,3.0440103288419427,7.807960302334369,1.9423188415368629,51-65,Male,895466,81.4482252514639,8.253256712330195,12.530531572507613,Vaccination,30354.665122770446,No,90.21732974566447,3372.0808852512587,-2.646561683005645,9134.74454613604,0.8694605274603171,61.65162559651471
Italy,2023,Chronic,Diabetes,6.517677661959355,9.568367716390824,2.595730731399524,19-35,Female,509811,63.63013344038426,6.9722610363063495,13.184186860613885,Therapy,28523.899879534005,Yes,87.0840451716241,2947.6533392042834,5.172240877588312,70453.04522014476,0.6082660797747133,53.75495816531307
